UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4521,49473,,17-03-2020,I'm just saying I work at a Shoppers Drug Mart &amp; if I'm forced to come &amp; work cashier shifts during the COVID19 pandemic just so the pharmacy can be open I WILL be walkin my ass up my boss and telling him I am NOT coming into work for two weeks &amp; that he WILL be paying me for it,Extremely Negative
4522,49474,malaysia,17-03-2020,"i think........ this #PerintahKawalanPergerakan akan cause more cases of #COVID2019 

More people gather dekat 
1. Stesen bus 
2. Balai Polis 
3. Supermarket ( panic buy)",Negative
4523,49475,PHL,17-03-2020,"Lord, 

Please protect and save our frontliners, healthcare workers, BPO, bank workers, Supermarket workers, please save them from this COVID-19. Please sustain them and let them feel your comfort and love ??",Extremely Positive
4524,49476,Sheffield | Birmingham,17-03-2020,"While #handsanitizers are empty in many stores in the #UK, #handsanitizers are being distributed for free in the streets of #SaudiArabia (in the UK, prices of hand sanitizers went up and it is limited to 2 per customer) #COVID2019 #COVID19 #coronaUK #coronavirusuk #?????? https://t.co/c1IHyFKyL7",Positive
4525,49477,Singapore,17-03-2020,@deweysim From my experience this definitely looks like evening supermarket routine. I see this even before #COVID2019 Where was this taken? ?,Extremely Positive
4526,49478,Next door ,17-03-2020,People crowding in the doors of a supermarket in Saint Denis the day after announced tightening travel restrictions,Neutral
4527,49479,"Florida, USA",17-03-2020,Literally every single grocery store/retail worker coming home from work during the #coronavirus freak out: https://t.co/KUsWS7qCr1,Negative
4528,49480,"Adelaide, South Australia",17-03-2020,"@justinel_h As a consumer of your reporting I agree my interest is in primarily Covid-19 stories. However now is a crucial time to have active and credible journalism so that things donÂt happen in the shadows, away from the publicÂs view. Keep fighting",Extremely Positive
4529,49481,Dortmund? Stuttgart? Fatsa?,17-03-2020,Cologne Germany applauding the health workers retail store employees truck drivers and all others working hard to keep this crazy situation as safe and normal as possible  ,Positive
4530,49482,Amsterdam,17-03-2020,"My prayers ?? go out to all the real #Covid2019 victims:
-The elderly who are being socially isolated
- Healthcare providers doing overtime
- Supermarket employees who are stressed out
-Small business owners asking for loans
- People living paycheck to paycheck

#Wutang Flu Grift",Extremely Negative
4531,49483,London/Essex,17-03-2020,NEW PRICE LIST NEW METHODS NO NONSENSE Check out our Facebook page for more visible prices    ,Extremely Negative
4532,49484,? No DMs; contact Me here ?,17-03-2020,If you re struggling to buy food and general supplies don t forget to go to your local oriental supermarket They re no more likely to make you ill than anyone else and are currently struggling due to ignorance and racism,Extremely Negative
4533,49485,"England, United Kingdom ???",17-03-2020,"Relief,my monthly online food shop as arrived. Some items out of stock,including the toilet rolls, understandable due to current events.I'm very good at adapting so no problem and very grateful to @asda as a chronic illness person it means the world. #COVID2019 #QuarantineLife",Positive
4534,49486,"Western NC, USA",17-03-2020,Make sure to thank those cashiers store clerks stock clerks butchers bakers produce clerks amp truckers who deliver the items filling those shelves in the stores we visit They are the who help the put food on the table,Extremely Positive
4535,49487,The Internet,17-03-2020,"Idiots in the Wild, part 5,324: Moronavirus Version ?? 24 Pictures That Prove Americans Have No Idea How To Deal With Coronavirus #panicshopping #Coronavirus #TrumpPlague  https://t.co/4kyXM5QNUW",Negative
4536,49488,,17-03-2020,"I always hated working in a grocery store

But today I would like to clarify something

I REALLY FREAKING hate working in a grocery store

Help my poor soul trying to survive through all that toilet paper 

#coronavirus",Extremely Negative
4537,49489,,17-03-2020,Woman of 67 works in a grocery store in the USA Finally decided as crowds get bigger and angrier she d better not take the risk of getting because if she does she could be allowed to die NO PAID LEAVE AVAILABLE as stores profits soar She s stuffed both ways Cruel,Extremely Negative
4538,49490,,17-03-2020,Popped into a Moscow supermarket This is the pasta and rice section or rather the no pasta and rice section Sugar and flour stocks low too,Negative
4539,49491,Hong Kong,17-03-2020,"Thailand has no tourists due to epidemic. Monkeys are hungry to hunt for food &amp; site. When monkey king arrested by police, monkeys had no head causing panic. Monkeys scattered to flee, intercept road &amp; situation wasnÂt optimistic. ThereÂs danger of losing control.

#coronavirus https://t.co/kas8NYVdT2",Extremely Negative
4540,49492,,17-03-2020,Online shopping platforms Lazada Zalora and Shopee issued their respective operational guidelines amid the COVID 19 outbreak,Positive
4541,49493,??,17-03-2020,Off to Dan Murphys to stock up Can t think of anything worse than being stuck home with the kids without  Mummy Medicine   ,Extremely Negative
4542,49494,Wadi el-Yawant.,17-03-2020,"IÂm preparing to self isolate for 12 weeks. 

IÂve just been to that world famous German supermarket and have stocked up on sausages and cheddar.

Yes folks! IÂm planning for the ÂwÃ¼rst kÃ¤seÂ scenario! 

#stayhomechallenge #COVID2019 #zewÃ¼rstjokeimdaswelt",Positive
4543,49495,Southern ,17-03-2020,My face when my mother asks for something from the grocery store 15 minutes after IÂve ordered through their pickup service. #CoronavirusOutbreak #lockedinwithmom #COVID2019 https://t.co/pvA9oSeztM,Neutral
4544,49496,USA,17-03-2020,A NURSES RANT There are so many stupid people in this world we are never going to survive it anyway They are why I wear gloves to the grocery store,Extremely Negative
4545,49497,"Queens, NY",17-03-2020,"I'm so proud of my country El Salvador n the precautions both the government and everyday people are taking to prevent Covid-19

Pregnant women and seniors 60+ will have to stay home n will get paid sick leave.

All borders are closed and prices of basic goods are being monitored https://t.co/CRLK9Lqc9R",Neutral
4546,49498,potts point,17-03-2020,Australia will NOT run out of food I get that people are fearful but panic buying creates more anxiety including for others who can t get what they actually need Please be kind to each other including shop staff If we work together the outcome is much better 19,Extremely Positive
4547,49499,Anime Hell,17-03-2020,I went to the grocery store just now and some dude was cussing at one of the employees because he was telling him there was a 1 per customer limit on water I told the employee how bad I felt for him and he told me someone hit him yesterday too   wtf man I hate people,Extremely Negative
4548,49500,,17-03-2020,"The supermarket food treatment covid-19, as long as I take it once, the phlegm disappears and the breath recovers smoothly, which is the secret recipe I have experienced. I tweeted many times, but the Internet was often blocked, and most of the tweets were thrown into the draft",Negative
4549,49501,"CumiÃ¨res-le-Mort-Homme, France",17-03-2020,"@EBBerger (What shocked me in this thread is to learn that South Korea doesn't even have a lockdown, but are still taking the crisis more seriously than Anglo govs... Meanwhile in France, we probably all got Covid-19 from panic buying at the supermarket a",Extremely Negative
4550,49502,"Sungai Buloh, Selangor",17-03-2020,"*LIST OF ONLINE GROCERY STORES*

Keep yourself safe at home during this covid-19 season! Here is a list of online grocery shopping stores you can use.",Positive
4551,49503, Pakistan,17-03-2020,Addresses Nation Two committees made 1 National Co ordination Committee 2 Economic Committee Says we ll ensure  hoarders  don t artificially increase prices We will come down strongly against hoarders              ,Extremely Positive
4552,49504,A White Room,17-03-2020,Everyone who works at a supermarket right now: #coronavirus https://t.co/IOb3ISs1EF,Neutral
4553,49505,,17-03-2020,"Thank you #grocerystorehero and #logistics staff! Please Stay home if you are sick so everyone that are #truckers or #grocery staff can do their jobs #QuarantineLife 
#CoronavirusOutbreak #coronavirus #CoronavirusUSA #coronavirusworkers  #TruckDrivers #coronavirusNC https://t.co/lxCCQ857ys",Positive
4554,49506,"New York, NY",17-03-2020,"Ok so went to the supermarket, bunch of pharmacies, and grocery stores to pick up basic stuff I need.  Learned today no one likes carrots bc there are plenty of carrots. ? #carrots #COVID2019 #NYC",Positive
4555,49507,,17-03-2020,  is not limited to supermarkets and pharmacies While food flies off shelves others with a survivalist bent are on a mission to purchase firearms More via,Positive
4556,49508,"SÃ¥ lÃ¥ngt ifrÃ¥n, sÃ¥ nÃ¤ra",17-03-2020,"#Coronavirus: 

GERMANY&gt;People around Germany are stockpiling food, leaving supermarket shelves empty. Retailers explain why no one needs to worry and how a #hamsterkauf could actually do more harm than good!

https://t.co/ozqecgpWMl",Extremely Negative
4557,49509,,17-03-2020,"70% of people who came to the my workplace yesterday (bakery) were seniors. As I went to get supplies at the grocery store beside us right after, it was about 50% seniors that I saw. I worry for them. #COVID2019 #californiacoronavirus",Negative
